gutenberg_id	text
150	I turned round, and asked him where his master was.
150	
150	There he is, said the youth, coming after you, if you will only wait.
150	
150	Certainly we will, said Glaucon; and in a few minutes Polemarchus
150	appeared, and with him Adeimantus, Glaucon's brother, Niceratus the son
150	of Nicias, and several others who had been at the procession.
150	
150	SOCRATES - POLEMARCHUS - GLAUCON - ADEIMANTUS
150	
150	Polemarchus said to me:  I perceive, Socrates, that you and our
150	companion are already on your way to the city.
150	
150	You are not far wrong, I said.
150	
150	But do you see, he rejoined, how many we are?
150	
150	Of course.
150	
150	And are you stronger than all these? for if not, you will have to
150	remain where you are.
150	
150	May there not be the alternative, I said, that we may persuade you to
150	let us go?
150	
150	But can you persuade us, if we refuse to listen to you? he said.
150	
150	Certainly not, replied Glaucon.
150	
150	Then we are not going to listen; of that you may be assured.
150	
150	Adeimantus added:  Has no one told you of the torch-race on horseback
150	in honour of the goddess which will take place in the evening?
150	
150	With horses!  I replied:  That is a novelty.  Will horsemen carry
150	torches and pass them one to another during the race?
150	
150	Yes, said Polemarchus, and not only so, but a festival will he
150	celebrated at night, which you certainly ought to see.  Let us rise
150	soon after supper and see this festival; there will be a gathering of
150	young men, and we will have a good talk.  Stay then, and do not be
150	perverse.
150	
150	Glaucon said:  I suppose, since you insist, that we must.
150	
150	Very good, I replied.
150	
150	GLAUCON - CEPHALUS - SOCRATES
150	
150	Accordingly we went with Polemarchus to his house; and there we found
150	his brothers Lysias and Euthydemus, and with them Thrasymachus the
150	Chalcedonian, Charmantides the Paeanian, and Cleitophon the son of
150	Aristonymus.  There too was Cephalus the father of Polemarchus, whom I
150	had not seen for a long time, and I thought him very much aged.  He was
150	seated on a cushioned chair, and had a garland on his head, for he had
150	been sacrificing in the court; and there were some other chairs in the
150	room arranged in a semicircle, upon which we sat down by him.  He
150	saluted me eagerly, and then he said:--
150	
150	You don't come to see me, Socrates, as often as you ought: If I were
150	still able to go and see you I would not ask you to come to me.  But at
150	my age I can hardly get to the city, and therefore you should come
150	oftener to the Piraeus.  For let me tell you, that the more the
150	pleasures of the body fade away, the greater to me is the pleasure and
150	charm of conversation.  Do not then deny my request, but make our house
150	your resort and keep company with these young men; we are old friends,
150	and you will be quite at home with us.
150	
150	I replied:  There is nothing which for my part I like better, Cephalus,
150	than conversing with aged men; for I regard them as travellers who have
150	gone a journey which I too may have to go, and of whom I ought to
150	enquire, whether the way is smooth and easy, or rugged and difficult.
150	And this is a question which I should like to ask of you who have
150	arrived at that time which the poets call the 'threshold of old
150	age'--Is life harder towards the end, or what report do you give of it?
150	
150	I will tell you, Socrates, he said, what my own feeling is.  Men of my
150	age flock together; we are birds of a feather, as the old proverb says;
150	and at our meetings the tale of my acquaintance commonly is--I cannot
150	eat, I cannot drink; the pleasures of youth and love are fled away:
150	there was a good time once, but now that is gone, and life is no longer
150	life.  Some complain of the slights which are put upon them by
150	relations, and they will tell you sadly of how many evils their old age
150	is the cause.  But to me, Socrates, these complainers seem to blame
150	that which is not really in fault.  For if old age were the cause, I
150	too being old, and every other old man, would have felt as they do.
150	But this is not my own experience, nor that of others whom I have
150	known.  How well I remember the aged poet Sophocles, when in answer to
